case_id,state,isMetro,areaname,county,family_member_count,housing_cost,food_cost,transportation_cost,healthcare_cost,other_necessities_cost,childcare_cost,taxes,total_cost,median_family_income
33,AL,TRUE,"Tuscaloosa, AL HUD Metro FMR Area",Hale County,2p3c,8813.8608,12116.5572,15404.8584,18858.9048,7583.91576,13948.0608,8905.10964,85631.268,55991.79688
33,AL,TRUE,"Tuscaloosa, AL HUD Metro FMR Area",Hale County,2p4c,8813.8608,14827.7628,15432.5136,21584.2224,8566.29276,13948.0608,8513.85936,91686.5748,55991.79688
34,AL,TRUE,"Henry County, AL HUD Metro FMR Area",Henry County,1p0c,5904,3351.16548,11631.19704,5593.47984,3353.51148,0,5666.81436,35500.1688,62311.91016
34,AL,TRUE,"Henry County, AL HUD Metro FMR Area",Henry County,1p1c,7608,4938.80388,12435.1776,8444.00688,4546.20192,4953.0894,5701.31652,48626.5956,62311.91016
34,AL,TRUE,"Henry County, AL HUD Metro FMR Area",Henry County,1p2c,7608,7236.17208,13212.0876,11294.53344,5378.62944,12749.3964,6852.89868,64331.7192,62311.91016
34,AL,TRUE,"Henry County, AL HUD Metro FMR Area",Henry County,1p3c,10296,9653.373,14339.6268,14145.0612,7228.44432,15148.26,9151.93728,79962.7032,62311.91016
34,AL,TRUE,"Henry County, AL HUD Metro FMR Area",Henry County,1p4c,10296,11816.38188,14623.2264,16995.588,8012.18772,15148.26,9239.89824,86131.5408,62311.91016
34,AL,TRUE,"Henry County, AL HUD Metro FMR Area",Henry County,2p0c,6384,6143.80368,13559.3436,11186.95968,4539.31752,0,7022.24196,48835.6668,62311.91016
34,AL,TRUE,"Henry County, AL HUD Metro FMR Area",Henry County,2p1c,7608,7646.5818,14289.6324,14037.486,5527.33632,4953.0894,7662.07392,61724.2032,62311.91016
34,AL,TRUE,"Henry County, AL HUD Metro FMR Area",Henry County,2p2c,7608,9684.23076,15454.3668,16888.014,6265.65744,12749.3964,8838.49224,77488.1604,62311.91016
34,AL,TRUE,"Henry County, AL HUD Metro FMR Area",Henry County,2p3c,10296,11823.70968,15716.9664,19738.5408,8014.84272,15148.26,9943.61724,90681.9372,62311.91016
34,AL,TRUE,"Henry County, AL HUD Metro FMR Area",Henry County,2p4c,10296,14469.3876,15779.1252,22589.0664,8973.47604,15148.26,9779.45292,97034.772,62311.91016
35,AL,TRUE,"Dothan, AL HUD Metro FMR Area",Houston County,1p0c,6720.39408,3361.54068,10251.50388,5593.47984,3653.0826,0,5605.96872,35185.9692,62393.03125
35,AL,TRUE,"Dothan, AL HUD Metro FMR Area",Houston County,1p1c,8737.75044,4954.09428,10824.26592,8444.00688,4961.09544,5131.55532,5734.21872,48786.9876,62393.03125
35,AL,TRUE,"Dothan, AL HUD Metro FMR Area",Houston County,1p2c,8737.75044,7258.5762,11474.60232,11294.53344,5796.09996,13208.772,6928.32792,64698.6624,62393.03125
35,AL,TRUE,"Dothan, AL HUD Metro FMR Area",Houston County,1p3c,11423.43312,9683.25948,11902.9212,14145.0612,7647.78732,15694.068,9042.2424,79538.772,62393.03125
35,AL,TRUE,"Dothan, AL HUD Metro FMR Area",Houston County,1p4c,11423.43312,11852.96484,12606.5556,16995.588,8433.95724,15694.068,9286.86696,86293.4292,62393.03125
35,AL,TRUE,"Dothan, AL HUD Metro FMR Area",Houston County,2p0c,6769.89996,6162.82476,12264.5964,11186.95968,4686.03624,0,6841.02756,47911.3452,62393.03125
35,AL,TRUE,"Dothan, AL HUD Metro FMR Area",Houston County,2p1c,8737.75044,7670.25588,12876.1884,14037.486,5945.268,5131.55532,7745.95308,62144.4612,62393.03125
35,AL,TRUE,"Dothan, AL HUD Metro FMR Area",Houston County,2p2c,8737.75044,9714.21384,13276.1796,16888.014,6685.87428,13208.772,8802.98436,77313.7848,62393.03125
35,AL,TRUE,"Dothan, AL HUD Metro FMR Area",Houston County,2p3c,11423.43312,11860.31616,14045.328,19738.5408,8436.62112,15694.068,10061.9766,91260.2808,62393.03125
35,AL,TRUE,"Dothan, AL HUD Metro FMR Area",Houston County,2p4c,11423.43312,14514.186,14021.4024,22589.0664,9398.22216,15694.068,9904.58568,97544.9652,62393.03125
36,AL,FALSE,"Jackson County, AL",Jackson County,1p0c,5508,3330.41496,10965.096,5686.79004,3202.50624,0,5392.63884,34085.4468,54206.14844
36,AL,FALSE,"Jackson County, AL",Jackson County,1p1c,8340,4908.2226,11633.13648,8495.9568,4800.3534,5033.8224,5775.1446,48986.6364,54206.14844
36,AL,FALSE,"Jackson County, AL",Jackson County,1p2c,8340,7191.36624,12332.124,11305.12356,5627.62644,12094.164,6700.44144,63590.8476,54206.14844
36,AL,FALSE,"Jackson County, AL",Jackson County,1p3c,10368,9593.59932,12795.3528,14114.2908,7232.87472,14266.5756,8306.04708,76676.742,54206.14844
36,AL,FALSE,"Jackson County, AL",Jackson County,1p4c,10368,11743.21512,13017.3924,16923.4572,8011.76508,14266.5756,8184.14064,82514.5488,54206.14844
36,AL,FALSE,"Jackson County, AL",Jackson County,2p0c,6888,6105.7614,12874.3872,11373.58008,4708.15248,0,7055.10936,49004.9916,54206.14844
36,AL,FALSE,"Jackson County, AL",Jackson County,2p1c,8340,7599.23508,13530.69,14182.746,5775.41304,5033.8224,7761.75,62223.6564,54206.14844
36,AL,FALSE,"Jackson County, AL",Jackson County,2p2c,8340,9624.26664,13965.4116,16991.9136,6509.16216,12094.164,8550.5706,76075.488,54206.14844
36,AL,FALSE,"Jackson County, AL",Jackson County,2p3c,10368,11750.499,14168.3952,19801.0812,8014.40484,14266.5756,9331.60908,87700.5648,54206.14844
36,AL,FALSE,"Jackson County, AL",Jackson County,2p4c,10368,14379.7956,14811.8304,22610.2476,8967.10248,14266.5756,9181.58568,94585.1364,54206.14844
37,AL,TRUE,"Birmingham-Hoover, AL HUD Metro FMR Area",Jefferson County,1p0c,9777.28788,3330.41496,9661.82592,5845.47984,4749.43764,0,6513.49224,39877.9392,72559.63281
37,AL,TRUE,"Birmingham-Hoover, AL HUD Metro FMR Area",Jefferson County,1p1c,11991.2388,4908.2226,10302.9558,8821.218,6123.34128,5959.53624,7008.80496,55115.3208,72559.63281
37,AL,TRUE,"Birmingham-Hoover, AL HUD Metro FMR Area",Jefferson County,1p2c,11991.2388,7191.36624,11508.98148,11796.9558,6950.61396,15340.02,9230.6682,74009.8416,72559.63281
37,AL,TRUE,"Birmingham-Hoover, AL HUD Metro FMR Area",Jefferson County,1p3c,15593.3976,9593.59932,12031.764,14772.6948,9126.2424,18226.3224,12430.6476,91774.6704,72559.63281
37,AL,TRUE,"Birmingham-Hoover, AL HUD Metro FMR Area",Jefferson County,1p4c,15593.3976,11743.21512,12303.9228,17748.432,9905.13276,18226.3224,12724.6572,98245.0776,72559.63281
37,AL,TRUE,"Birmingham-Hoover, AL HUD Metro FMR Area",Jefferson County,2p0c,10423.52196,6105.7614,11843.79048,11690.95968,5989.2114,0,8046.6174,54099.8616,72559.63281
37,AL,TRUE,"Birmingham-Hoover, AL HUD Metro FMR Area",Jefferson County,2p1c,11991.2388,7599.23508,13097.9316,14666.6988,7098.4014,5959.53624,9237.64824,69650.6892,72559.63281
37,AL,TRUE,"Birmingham-Hoover, AL HUD Metro FMR Area",Jefferson County,2p2c,11991.2388,9624.26664,13592.6028,17642.436,7832.1504,15340.02,10698.10176,86720.8188,72559.63281
37,AL,TRUE,"Birmingham-Hoover, AL HUD Metro FMR Area",Jefferson County,2p3c,15593.3976,11750.499,13845.5124,20618.1744,9907.77252,18226.3224,12716.5548,102658.23,72559.63281
37,AL,TRUE,"Birmingham-Hoover, AL HUD Metro FMR Area",Jefferson County,2p4c,15593.3976,14379.7956,13900.5516,23593.9116,10860.47016,18226.3224,12875.4684,109429.9224,72559.63281
38,AL,FALSE,"Lamar County, AL",Lamar County,1p0c,5748,3278.53968,11304.79836,5686.79004,3270.67128,0,5536.00776,34824.8088,54139.40234
38,AL,FALSE,"Lamar County, AL",Lamar County,1p1c,7608,4831.77096,11927.22144,8495.9568,4507.41984,4839.76428,5514.26184,47724.396,54139.40234
38,AL,FALSE,"Lamar County, AL",Lamar County,1p2c,7608,7079.35176,12582.7212,11305.12356,5321.80704,11627.9238,6345.45708,61870.3824,54139.40234
38,AL,FALSE,"Lamar County, AL",Lamar County,1p3c,10284,9444.16704,13001.76,14114.2908,7148.2932,13716.588,8079.07032,75788.1684,54139.40234
38,AL,FALSE,"Lamar County, AL",Lamar County,1p4c,10284,11560.30008,13178.7,16923.4572,7915.0518,13716.588,7870.7424,81448.8396,54139.40234
38,AL,FALSE,"Lamar County, AL",Lamar County,2p0c,6540,6010.65672,13116.2244,11373.58008,4547.59788,0,6967.2774,48555.3372,54139.40234
38,AL,FALSE,"Lamar County, AL",Lamar County,2p1c,7608,7480.86696,13731.228,14182.746,5467.2912,4839.76428,7474.33224,60784.23,54139.40234
38,AL,FALSE,"Lamar County, AL",Lamar County,2p2c,7608,9474.35748,14123.6172,16991.9136,6189.61152,11627.9238,8162.88276,74178.3048,54139.40234
38,AL,FALSE,"Lamar County, AL",Lamar County,2p3c,10284,11567.46972,14283.1404,19801.0812,7917.64896,13716.588,9124.38276,86694.3108,54139.40234
38,AL,FALSE,"Lamar County, AL",Lamar County,2p4c,10284,14155.8108,14254.3752,22610.2476,8855.50704,13716.588,8702.32836,92578.8576,54139.40234
39,AL,TRUE,"Florence-Muscle Shoals, AL MSA",Lauderdale County,1p0c,6189.0894,3039.912,10704.42924,5593.47984,3344.031,0,5435.55468,34306.4976,67573.36719
39,AL,TRUE,"Florence-Muscle Shoals, AL MSA",Lauderdale County,1p1c,8817.9792,4480.09128,11342.15256,8444.00688,4818.41568,5192.06292,5745.04284,48839.7504,67573.36719
39,AL,TRUE,"Florence-Muscle Shoals, AL MSA",Lauderdale County,1p2c,8817.9792,6564.0828,12043.9464,11294.53344,5573.52756,13364.5212,6899.42208,64558.014,67573.36719
39,AL,TRUE,"Florence-Muscle Shoals, AL MSA",Lauderdale County,1p3c,11116.78344,8756.77512,12516.9936,14145.0612,7200.97416,15879.1236,8735.94504,78351.6564,67573.36719
39,AL,TRUE,"Florence-Muscle Shoals, AL MSA",Lauderdale County,1p4c,11116.78344,10718.88576,13301.2584,16995.588,7911.92436,15879.1236,8842.81272,84766.3764,67573.36719
39,AL,TRUE,"Florence-Muscle Shoals, AL MSA",Lauderdale County,2p0c,6837.47016,5573.172,12742.1088,11186.95968,4496.86524,0,6784.03488,47620.6116,67573.36719
39,AL,TRUE,"Florence-Muscle Shoals, AL MSA",Lauderdale County,2p1c,8817.9792,6936.37428,13402.5684,14037.486,5708.42364,5192.06292,7670.24628,61765.1424,67573.36719
39,AL,TRUE,"Florence-Muscle Shoals, AL MSA",Lauderdale County,2p2c,8817.9792,8784.76752,13846.2276,16888.014,6378.1692,13364.5212,8692.6794,76772.3556,67573.36719
39,AL,TRUE,"Florence-Muscle Shoals, AL MSA",Lauderdale County,2p3c,11116.78344,10725.53316,14692.7976,19738.5408,7914.33324,15879.1236,9770.68728,89837.8008,67573.36719
39,AL,TRUE,"Florence-Muscle Shoals, AL MSA",Lauderdale County,2p4c,11116.78344,13125.4824,14714.1252,22589.0664,8783.92824,15879.1236,9440.67996,95649.1872,67573.36719
40,AL,TRUE,"Decatur, AL MSA",Lawrence County,1p0c,5285.18256,3288.91512,11432.25876,5569.47984,3106.734,0,5390.17968,34072.7496,56912.85938
40,AL,TRUE,"Decatur, AL MSA",Lawrence County,1p1c,7351.49124,4847.06136,12264.8688,8408.08224,4420.01664,4683.50568,5452.58208,47427.6096,56912.85938
40,AL,TRUE,"Decatur, AL MSA",Lawrence County,1p2c,7351.49124,7101.75516,13067.3316,11246.68428,5236.98156,12055.4808,6484.6956,62544.4224,56912.85938
40,AL,TRUE,"Decatur, AL MSA",Lawrence County,1p3c,9604.70292,9474.05352,14211.42,14085.2856,6912.9858,14323.7796,8389.16376,77001.3924,56912.85938
40,AL,TRUE,"Decatur, AL MSA",Lawrence County,1p4c,9604.70292,11596.88304,14520.3912,16923.8892,7682.17092,14323.7796,8317.56228,82969.3764,56912.85938
40,AL,TRUE,"Decatur, AL MSA",Lawrence County,2p0c,5960.10756,6029.67768,13374.666,11138.95968,4344.37212,0,6786.7698,47634.5532,56912.85938
40,AL,TRUE,"Decatur, AL MSA",Lawrence County,2p1c,7351.49124,7504.54032,14129.3628,13977.5628,5382.92652,4683.50568,7404.24972,60433.6404,56912.85938
40,AL,TRUE,"Decatur, AL MSA",Lawrence County,2p2c,7351.49124,9504.33912,15309.672,16816.164,6107.53236,12055.4808,8453.0544,75597.732,56912.85938
40,AL,TRUE,"Decatur, AL MSA",Lawrence County,2p3c,9604.70292,11604.07548,15596.496,19654.7664,7684.77684,14323.7796,9357.41376,87826.014,56912.85938
40,AL,TRUE,"Decatur, AL MSA",Lawrence County,2p4c,9604.70292,14200.6068,15683.3952,22493.3688,8625.60276,14323.7796,9030.22632,93961.6812,56912.85938
41,AL,TRUE,"Auburn-Opelika, AL MSA",Lee County,1p0c,7080,3693.54456,10439.8938,5989.47984,3903.68004,0,5972.39832,37078.998,74677.97656
41,AL,TRUE,"Auburn-Opelika, AL MSA",Lee County,1p1c,9888,5443.38684,11038.35864,9036.76752,5555.16612,5445.76212,6585.85908,52993.3008,74677.97656
41,AL,TRUE,"Auburn-Opelika, AL MSA",Lee County,1p2c,9888,7975.47144,11684.6418,12084.0552,6472.63992,14017.5504,8340.85176,70463.2092,74677.97656
41,AL,TRUE,"Auburn-Opelika, AL MSA",Lee County,1p3c,12936,10639.63116,12623.3652,15131.3424,8542.38132,16655.0232,11344.26564,87872.01,74677.97656
41,AL,TRUE,"Auburn-Opelika, AL MSA",Lee County,1p4c,12936,13023.6288,12796.9164,18178.6308,9406.19676,16655.0232,11693.49972,94689.8964,74677.97656
41,AL,TRUE,"Auburn-Opelika, AL MSA",Lee County,2p0c,7500,6771.498,12446.712,11978.95968,5171.12664,0,7516.46856,51384.762,74677.97656
41,AL,TRUE,"Auburn-Opelika, AL MSA",Lee County,2p1c,9888,8427.81156,13048.2732,15026.2476,6636.54048,5445.76212,8757.91404,67230.5508,74677.97656
41,AL,TRUE,"Auburn-Opelika, AL MSA",Lee County,2p2c,9888,10673.64036,14036.7276,18073.5348,7450.29276,14017.5504,10227.09372,84366.8376,74677.97656
41,AL,TRUE,"Auburn-Opelika, AL MSA",Lee County,2p3c,12936,13031.706,14189.9676,21120.8232,9409.12428,16655.0232,11862.906,99205.5468,74677.97656
41,AL,TRUE,"Auburn-Opelika, AL MSA",Lee County,2p4c,12936,15947.6856,14143.9236,24168.1104,10465.69776,16655.0232,12116.6724,106433.1096,74677.97656
42,AL,TRUE,"Huntsville, AL MSA",Limestone County,1p0c,5885.985,3299.28996,11599.43256,6061.47984,3328.18728,0,5748.6954,35923.0692,77252.23438
42,AL,TRUE,"Huntsville, AL MSA",Limestone County,1p1c,8204.40384,4862.3514,12990.8352,9144.54204,4734.6006,5091.77604,6241.46856,51269.976,77252.23438
42,AL,TRUE,"Huntsville, AL MSA",Limestone County,1p2c,8204.40384,7124.15772,13841.544,12227.604,5554.14216,13106.3784,7661.2932,67719.522,77252.23438
42,AL,TRUE,"Huntsville, AL MSA",Limestone County,1p3c,10882.57692,9503.94072,14437.1304,15310.6656,7386.8394,15572.4096,9989.18772,83082.75,77252.23438
42,AL,TRUE,"Huntsville, AL MSA",Limestone County,1p4c,10882.57692,11633.46612,15366.8424,18393.7284,8158.4502,15572.4096,10502.8674,90510.3396,77252.23438
42,AL,TRUE,"Huntsville, AL MSA",Limestone County,2p0c,6895.29636,6048.69876,14342.8992,12122.9592,4690.11984,0,7572.19116,51672.1644,77252.23438
42,AL,TRUE,"Huntsville, AL MSA",Limestone County,2p1c,8204.40384,7528.21368,15146.5368,15206.022,5700.5478,5091.77604,8362.50372,65240.004,77252.23438
42,AL,TRUE,"Huntsville, AL MSA",Limestone County,2p2c,8204.40384,9534.32148,15709.4244,18289.0836,6427.43916,13106.3784,9506.625,80777.6772,77252.23438
42,AL,TRUE,"Huntsville, AL MSA",Limestone County,2p3c,10882.57692,11640.68184,16689.5244,21372.1464,8161.065,15572.4096,10880.18772,95198.5896,77252.23438
42,AL,TRUE,"Huntsville, AL MSA",Limestone County,2p4c,10882.57692,14245.4028,16802.1552,24455.208,9104.85792,15572.4096,11028.65628,102091.266,77252.23438
43,AL,TRUE,"Montgomery, AL MSA",Lowndes County,1p0c,5055.12888,3454.91712,11591.01636,5737.47984,3083.5254,0,5447.87292,34369.9392,42555.77734
43,AL,TRUE,"Montgomery, AL MSA",Lowndes County,1p1c,7171.9644,5091.70788,12361.2792,8659.5564,4443.61188,4754.0328,5585.50008,48067.6524,42555.77734
43,AL,TRUE,"Montgomery, AL MSA",Lowndes County,1p2c,7171.9644,7460.20308,13088.2116,11581.6326,5301.8112,12237.018,6687.58956,63528.4272,42555.77734
43,AL,TRUE,"Montgomery, AL MSA",Lowndes County,1p3c,9067.63764,9952.23924,14148.7572,14503.7076,6891.65184,14539.4748,8558.64036,77662.1076,42555.77734
43,AL,TRUE,"Montgomery, AL MSA",Lowndes County,1p4c,9067.63764,12182.214,14368.7076,17425.7856,7699.65972,14539.4748,8578.97676,83862.4572,42555.77734
43,AL,TRUE,"Montgomery, AL MSA",Lowndes County,2p0c,6050.35728,6334.01436,13390.0092,11474.95968,4487.34636,0,7003.5234,48740.2092,42555.77734
43,AL,TRUE,"Montgomery, AL MSA",Lowndes County,2p1c,7171.9644,7883.31888,14069.4564,14397.0372,5455.12284,4754.0328,7579.44948,61310.3784,42555.77734
43,AL,TRUE,"Montgomery, AL MSA",Lowndes County,2p2c,7171.9644,9984.05268,15161.8056,17319.1128,6216.3018,12237.018,8695.39092,76785.6444,42555.77734
43,AL,TRUE,"Montgomery, AL MSA",Lowndes County,2p3c,9067.63764,12189.7704,15359.7024,20241.1872,7702.39752,14539.4748,9520.89036,88621.0608,42555.77734
43,AL,TRUE,"Montgomery, AL MSA",Lowndes County,2p4c,9067.63764,14917.3584,15353.5464,23163.2652,8690.70996,14539.4748,9287.15628,95019.1464,42555.77734
44,AL,FALSE,"Macon County, AL",Macon County,1p0c,6012,3382.29084,10837.51176,5686.79004,3403.92192,0,5544.10548,34866.6216,50030.04688
44,AL,FALSE,"Macon County, AL",Macon County,1p1c,7968,4984.67472,11385.86352,8495.9568,4693.26492,5063.32512,5614.0038,48205.0896,50030.04688
44,AL,FALSE,"Macon County, AL",Macon County,1p2c,7968,7303.38132,11994.58812,11305.12356,5533.4238,12165.048,6539.24628,62808.8088,50030.04688
44,AL,FALSE,"Macon County, AL",Macon County,1p3c,9912,9743.03316,12372.6132,14114.2908,7121.79348,14350.194,8046.50028,75660.4272,50030.04688
44,AL,FALSE,"Macon County, AL",Macon County,1p4c,9912,11926.1316,12510.6984,16923.4572,7912.81644,14350.194,7852.875,81388.1724,50030.04688
44,AL,FALSE,"Macon County, AL",Macon County,2p0c,6048,6200.8674,12683.9544,11373.58008,4438.24764,0,6761.625,47506.2744,50030.04688
44,AL,FALSE,"Macon County, AL",Macon County,2p1c,7968,7717.60332,13251.6852,14182.746,5683.51248,5063.32512,7613.37084,61480.242,50030.04688
44,AL,FALSE,"Macon County, AL",Macon County,2p2c,7968,9774.17796,13603.1136,16991.9136,6428.69088,12165.048,8398.19532,75329.1384,50030.04688
44,AL,FALSE,"Macon County, AL",Macon County,2p3c,9912,11933.52828,13724.7216,19801.0812,7915.49628,14350.194,9141.78876,86778.8088,50030.04688
44,AL,FALSE,"Macon County, AL",Macon County,2p4c,9912,14603.7792,13656.4596,22610.2476,8883.03372,14350.194,8739.1326,92754.8436,50030.04688
45,AL,TRUE,"Huntsville, AL MSA",Madison County,1p0c,7299.98436,3288.91512,10380.50688,6061.47984,3836.77584,0,5915.076,36782.7396,87831.61719
45,AL,TRUE,"Huntsville, AL MSA",Madison County,1p1c,10175.35992,4847.06136,11694.219,9144.54204,5443.21548,5663.4444,6725.51952,53693.3616,87831.61719
45,AL,TRUE,"Huntsville, AL MSA",Madison County,1p2c,10175.35992,7101.75516,12581.3772,12227.604,6260.17968,14577.8712,8607.8166,71531.9652,87831.61719
45,AL,TRUE,"Huntsville, AL MSA",Madison County,1p3c,13496.9148,9474.05352,13226.3508,15310.6656,8323.2876,17320.7712,11587.73436,88739.7768,87831.61719
45,AL,TRUE,"Huntsville, AL MSA",Madison County,1p4c,13496.9148,11596.88304,14164.9128,18393.7284,9092.4726,17320.7712,12128.0628,96193.746,87831.61719
45,AL,TRUE,"Huntsville, AL MSA",Madison County,2p0c,8551.76436,6029.67768,13251.762,12122.9592,5283.4314,0,7848.50388,53088.0996,87831.61719
45,AL,TRUE,"Huntsville, AL MSA",Madison County,2p1c,10175.35992,7504.54032,14095.608,15206.022,6406.125,5663.4444,8901.0666,67952.1684,87831.61719
45,AL,TRUE,"Huntsville, AL MSA",Madison County,2p2c,10175.35992,9504.33912,14710.5444,18289.0836,7130.73048,14577.8712,10289.25,84677.1792,87831.61719
45,AL,TRUE,"Huntsville, AL MSA",Madison County,2p3c,13496.9148,11604.07548,15709.7412,21372.1464,9095.07936,17320.7712,12274.7964,100873.524,87831.61719
45,AL,TRUE,"Huntsville, AL MSA",Madison County,2p4c,13496.9148,14200.6068,15883.3812,24455.208,10035.90528,17320.7712,12480.57,107873.3556,87831.61719
46,AL,FALSE,"Marengo County, AL",Marengo County,1p0c,5748,3091.78752,11172.65112,5686.79004,3203.00352,0,5443.08804,34345.3212,60636.13281
46,AL,FALSE,"Marengo County, AL",Marengo County,1p1c,7608,4556.54328,11822.40312,8495.9568,4407.6936,5033.76708,5439.28128,47363.646,60636.13281
46,AL,FALSE,"Marengo County, AL",Marengo County,1p2c,7608,6676.09716,12496.1124,11305.12356,5175.6918,12094.0308,6301.18356,61656.24,60636.13281
46,AL,FALSE,"Marengo County, AL",Marengo County,1p3c,10512,8906.20824,12928.4028,14114.2908,7035.98292,14266.4208,8097.62472,75860.9292,60636.13281
46,AL,FALSE,"Marengo County, AL",Marengo County,1p4c,10512,10901.8008,13679.82,16923.4572,7759.06416,14266.4208,8064.41376,82106.976,60636.13281
46,AL,FALSE,"Marengo County, AL",Marengo County,2p0c,6672,5668.2774,13028.664,11373.58008,4471.36932,0,6876.02712,48089.9184,60636.13281
46,AL,FALSE,"Marengo County, AL",Marengo County,2p1c,7608,7054.74168,13658.5764,14182.746,5312.88936,5033.76708,7359.58956,60210.3108,60636.13281
46,AL,FALSE,"Marengo County, AL",Marengo County,2p2c,7608,8934.67752,14061.3876,16991.9136,5994.06408,12094.0308,8077.57836,73761.6504,60636.13281
46,AL,FALSE,"Marengo County, AL",Marengo County,2p3c,10512,10908.56256,14867.7336,19801.0812,7761.51492,14266.4208,9266.39064,87383.7012,60636.13281
46,AL,FALSE,"Marengo County, AL",Marengo County,2p4c,10512,13349.4672,14839.6596,22610.2476,8645.9502,14266.4208,8804.10132,93027.8436,60636.13281
47,AL,FALSE,"Marion County, AL",Marion County,1p0c,5748,3268.16496,11043.26076,5686.79004,3266.91216,0,5469.76572,34482.894,49576.1875
47,AL,FALSE,"Marion County, AL",Marion County,1p1c,7608,4816.48056,11731.52784,8495.9568,4501.87944,5017.42824,5504.06652,47675.3376,49576.1875
47,AL,FALSE,"Marion County, AL",Marion County,1p2c,7608,7056.94848,12439.1136,11305.12356,5313.68952,12054.7764,6411.28932,62188.9392,49576.1875
47,AL,FALSE,"Marion County, AL",Marion County,1p3c,10284,9414.28128,12906.7152,14114.2908,7137.4644,14220.114,8205.11724,76281.984,49576.1875
47,AL,FALSE,"Marion County, AL",Marion County,1p4c,10284,11523.717,13130.856,16923.4572,7901.79636,14220.114,8040,82023.9432,49576.1875
47,AL,FALSE,"Marion County, AL",Marion County,2p0c,5772,5991.63576,12936.186,11373.58008,4262.42904,0,6661.95336,46997.7828,49576.1875
47,AL,FALSE,"Marion County, AL",Marion County,2p1c,7608,7457.1936,13601.6076,14182.746,5458.71384,5017.42824,7478.26536,60803.9532,49576.1875
47,AL,FALSE,"Marion County, AL",Marion County,2p2c,7608,9444.375,14041.3608,16991.9136,6178.74828,12054.7764,8241.01536,74560.1892,49576.1875
47,AL,FALSE,"Marion County, AL",Marion County,2p3c,10284,11530.86396,14246.958,19801.0812,7904.38548,14220.114,9232.70292,87220.1076,49576.1875
47,AL,FALSE,"Marion County, AL",Marion County,2p4c,10284,14111.0136,14263.788,22610.2476,8839.27584,14220.114,8837.4924,93165.9312,49576.1875
48,AL,FALSE,"Marshall County, AL",Marshall County,1p0c,6036,3081.41232,10811.8608,5686.79004,3303.59808,0,5447.28696,34366.9488,58335.01563
48,AL,FALSE,"Marshall County, AL",Marshall County,1p1c,7920,4541.25288,11450.80668,8495.9568,4515.20328,4914.90936,5416.64064,47254.77,58335.01563
48,AL,FALSE,"Marshall County, AL",Marshall County,1p2c,7920,6653.6946,12148.644,11305.12356,5280.62436,11808.46584,6238.96872,61355.52,58335.01563
48,AL,FALSE,"Marshall County, AL",Marshall County,1p3c,10560,8876.32248,12620.0856,14114.2908,7042.5462,13929.5616,7885.62528,75028.4292,58335.01563
48,AL,FALSE,"Marshall County, AL",Marshall County,1p4c,10560,10865.21856,12851.712,16923.4572,7763.20164,13929.5616,7584.03144,80477.1792,58335.01563
48,AL,FALSE,"Marshall County, AL",Marshall County,2p0c,6072,5649.25632,12800.2896,11373.58008,4247.07348,0,6614.76192,46756.9632,58335.01563
48,AL,FALSE,"Marshall County, AL",Marshall County,2p1c,7920,7031.06832,13457.9496,14182.746,5417.36172,4914.90936,7377.91044,60301.9452,58335.01563
48,AL,FALSE,"Marshall County, AL",Marshall County,2p2c,7920,8904.69648,13901.1288,16991.9136,6096.25128,11808.46584,8061.71124,73684.1664,58335.01563
48,AL,FALSE,"Marshall County, AL",Marshall County,2p3c,10560,10871.95824,14113.0872,19801.0812,7765.64424,13929.5616,8987.06256,86028.3924,58335.01563
48,AL,FALSE,"Marshall County, AL",Marshall County,2p4c,10560,13304.67,14766.3588,22610.2476,8647.11108,13929.5616,8686.82808,92504.7768,58335.01563
49,AL,TRUE,"Mobile, AL MSA",Mobile County,1p0c,7704,3278.53968,9830.61624,5545.47984,3979.40736,0,5787.98436,36126.0264,62409.46094
49,AL,TRUE,"Mobile, AL MSA",Mobile County,1p1c,9888,4831.77096,10551.43728,8372.157,5333.5536,5450.83704,6087.80856,50515.5648,62409.46094
49,AL,TRUE,"Mobile, AL MSA",Mobile County,1p2c,9888,7079.35176,11369.68656,11198.8338,6147.94116,14030.6124,7549.21512,67263.6384,62409.46094
49,AL,TRUE,"Mobile, AL MSA",Mobile County,1p3c,13164,9444.16704,12491.9388,14025.5112,8191.83036,16670.5428,10344.5076,84332.496,62409.46094
49,AL,TRUE,"Mobile, AL MSA",Mobile County,1p4c,13164,11560.30008,12868.6188,16852.188,8958.58884,16670.5428,10529.66376,90603.9024,62409.46094
49,AL,TRUE,"Mobile, AL MSA",Mobile County,2p0c,7896,6010.65672,12031.2492,11090.95968,5038.93032,0,7083.46872,49151.2644,62409.46094
49,AL,TRUE,"Mobile, AL MSA",Mobile County,2p1c,9888,7480.86696,12813.7164,13917.6372,6293.42508,5450.83704,8105.90256,63950.3844,62409.46094
49,AL,TRUE,"Mobile, AL MSA",Mobile County,2p2c,9888,9474.35748,13995.7632,16744.314,7015.7454,14030.6124,9475.53876,80624.3316,62409.46094
49,AL,TRUE,"Mobile, AL MSA",Mobile County,2p3c,13164,11567.46972,14354.538,19570.992,8961.18672,16670.5428,10870.64064,95159.3736,62409.46094
49,AL,TRUE,"Mobile, AL MSA",Mobile County,2p4c,13164,14155.8108,14516.814,22397.6676,9899.04492,16670.5428,10942.93728,101746.8168,62409.46094
